URL,Version,Status,OIDs,Name,Title,Descriptino,Uses,Used,Sources
http://hl7.dk/fhir/core/ValueSet/DkCoreDeCPRValueSet,3.4.0,active,,DkCoreDeCPRValueSet,DK D-eCPR OID values,"DK D-eCPR OID values","StructureDefinition/dk-core-d-ecpr-identifier","Internal"
http://hl7.dk/fhir/core/ValueSet/dk-core-priority-codes,3.4.0,active,,DkCorePriorityCodes,DK priority codes,"DK Codes for priority","StructureDefinition/dk-core-person-servicerequest",
http://hl7.dk/fhir/core/ValueSet/dk-core-servicerequest-codes,3.4.0,active,,DkCoreServiceRequestCodes,DK codes for ServiceRequest,"Value set used to describe Danish healthcare services","StructureDefinition/dk-core-person-servicerequest","SCT"
http://hl7.dk/fhir/core/ValueSet/dk-marital-status,3.4.0,active,,,DK MaritalStatus,"This value set defines the set of codes that can be used to indicate the marital status of a person in Denmark.","StructureDefinition/ipa-dk-core-patient,StructureDefinition/dk-core-patient","Internal"
http://hl7.dk/fhir/core/ValueSet/extended-patient-contactrelationship,3.4.0,active,,extended-patient-contactrelationship,DK Extended Patient Contact Relationship,"DK Extended Patient Contact Relationship","StructureDefinition/ipa-dk-core-patient,StructureDefinition/dk-core-patient",
http://hl7.dk/fhir/core/ValueSet/sor-organization-type,3.4.0,active,,SorOrganizationType,DK SOR Organization Type,"Value set used for indicating the organization type for organizations from SOR","StructureDefinition/dk-core-organization","SCT"
http://hl7.org/fhir/ValueSet/address-type,4.0.1,active,"2.16.840.1.113883.4.642.3.69",AddressType,AddressType,"The type of an address (physical / postal).","StructureDefinition/ipa-dk-core-patient,StructureDefinition/dk-core-patient","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/address-use,4.0.1,active,"2.16.840.1.113883.4.642.3.67",AddressUse,AddressUse,"The use of an address.","StructureDefinition/ipa-dk-core-patient,StructureDefinition/dk-core-patient","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/administrative-gender,4.0.1,active,"2.16.840.1.113883.4.642.3.1",AdministrativeGender,AdministrativeGender,"The gender of a person used for administrative purposes.","StructureDefinition/dk-core-related-person,StructureDefinition/dk-core-practitioner,StructureDefinition/ipa-dk-core-patient,StructureDefinition/ipa-dk-core-practitioner,StructureDefinition/dk-core-patient","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/body-site,4.0.1,draft,"2.16.840.1.113883.4.642.3.141",SNOMEDCTBodyStructures,SNOMED CT Body Structures,"This value set includes all codes from [SNOMED CT](http://snomed.info/sct) where concept is-a 442083009 (Anatomical or acquired body site (body structure)).","StructureDefinition/dk-core-basic-observation,StructureDefinition/dk-core-person-servicerequest,StructureDefinition/dk-core-condition,StructureDefinition/dk-core-observation,StructureDefinition/ipa-dk-core-observation,StructureDefinition/ipa-dk-core-condition","SCT"
http://hl7.org/fhir/ValueSet/c80-practice-codes,4.0.1,active,"2.16.840.1.113883.3.88.12.80.72",PracticeSettingCodeValueSet,Practice Setting Code Value Set,"This is the code representing the clinical specialty of the clinician or provider who interacted with, treated, or provided a service to/for the patient. The value set used for clinical specialty has been limited by HITSP to the value set reproduced from HITSP C80 Table 2-149 Clinical Specialty Value Set Definition.","StructureDefinition/ipa-dk-core-practitionerrole,StructureDefinition/dk-core-practitioner-role","SCT"
http://hl7.org/fhir/ValueSet/condition-category,4.0.1,draft,"2.16.840.1.113883.4.642.3.162",ConditionCategoryCodes,Condition Category Codes,"Preferred value set for Condition Categories.","StructureDefinition/dk-core-condition,StructureDefinition/ipa-dk-core-condition","THO"
http://hl7.org/fhir/ValueSet/condition-clinical,4.0.1,draft,"2.16.840.1.113883.4.642.3.164",ConditionClinicalStatusCodes,Condition Clinical Status Codes,"Preferred value set for Condition Clinical Status.","StructureDefinition/dk-core-condition,StructureDefinition/ipa-dk-core-condition","THO"
http://hl7.org/fhir/ValueSet/condition-code,4.0.1,draft,"2.16.840.1.113883.4.642.3.161",Condition/Problem/DiagnosisCodes,Condition/Problem/Diagnosis Codes,"Example value set for Condition/Problem/Diagnosis codes.","StructureDefinition/dk-core-condition,StructureDefinition/ipa-dk-core-condition","SCT"
http://hl7.org/fhir/ValueSet/condition-severity,4.0.1,draft,"2.16.840.1.113883.4.642.3.168",Condition/DiagnosisSeverity,Condition/Diagnosis Severity,"Preferred value set for Condition/Diagnosis severity grading.","StructureDefinition/dk-core-condition,StructureDefinition/ipa-dk-core-condition","SCT"
http://hl7.org/fhir/ValueSet/condition-stage,4.0.1,draft,"2.16.840.1.113883.4.642.3.170",ConditionStage,Condition Stage,"Example value set for stages of cancer and other conditions.","StructureDefinition/dk-core-condition,StructureDefinition/ipa-dk-core-condition","SCT"
http://hl7.org/fhir/ValueSet/condition-stage-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.171",ConditionStageType,Condition Stage Type,"Example value set for the type of stages of cancer and other conditions","StructureDefinition/dk-core-condition,StructureDefinition/ipa-dk-core-condition","SCT"
http://hl7.org/fhir/ValueSet/condition-ver-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.166",ConditionVerificationStatus,ConditionVerificationStatus,"The verification status to support or decline the clinical status of the condition or diagnosis.","StructureDefinition/dk-core-condition,StructureDefinition/ipa-dk-core-condition","THO"
http://hl7.org/fhir/ValueSet/contactentity-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.416",ContactEntityType,Contact entity type,"This example value set defines a set of codes that can be used to indicate the purpose for which you would contact a contact party.","StructureDefinition/dk-core-organization","THO"
http://hl7.org/fhir/ValueSet/data-absent-reason,4.0.1,active,"2.16.840.1.113883.4.642.3.5",DataAbsentReason,DataAbsentReason,"Used to specify why the normally expected content of the data element is missing.","StructureDefinition/dk-core-basic-observation,StructureDefinition/dk-core-observation,StructureDefinition/ipa-dk-core-observation","THO"
http://hl7.org/fhir/ValueSet/days-of-week,4.0.1,active,"2.16.840.1.113883.4.642.3.512",DaysOfWeek,DaysOfWeek,"The days of the week.","StructureDefinition/ipa-dk-core-practitionerrole,StructureDefinition/dk-core-location,StructureDefinition/dk-core-practitioner-role","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/identifier-type,4.0.1,active,"2.16.840.1.113883.4.642.3.45",Identifier Type Codes,IdentifierType,"A coded type for an identifier that can be used to determine which identifier to use for a specific purpose.","StructureDefinition/dk-core-kombit-org-identifier,StructureDefinition/dk-core-cpr-identifier,StructureDefinition/dk-core-producent-id,StructureDefinition/dk-core-authorization-identifier,StructureDefinition/dk-core-organization,StructureDefinition/dk-core-x-ecpr-identifier,StructureDefinition/dk-core-cvr-identifier,StructureDefinition/dk-core-sor-identifier,StructureDefinition/dk-core-gln-identifier,StructureDefinition/dk-core-d-ecpr-identifier","THO (V2)"
http://hl7.org/fhir/ValueSet/identifier-use,4.0.1,active,"2.16.840.1.113883.4.642.3.57",IdentifierUse,IdentifierUse,"Identifies the purpose for this identifier, if known .","StructureDefinition/dk-core-kombit-org-identifier,StructureDefinition/dk-core-cpr-identifier,StructureDefinition/dk-core-producent-id,StructureDefinition/dk-core-authorization-identifier,StructureDefinition/dk-core-organization,StructureDefinition/dk-core-x-ecpr-identifier,StructureDefinition/dk-core-cvr-identifier,StructureDefinition/dk-core-sor-identifier,StructureDefinition/dk-core-gln-identifier,StructureDefinition/dk-core-d-ecpr-identifier","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/languages,4.0.1,draft,"2.16.840.1.113883.4.642.3.20",CommonLanguages,Common Languages,"This value set includes common codes from BCP-47 (http://tools.ietf.org/html/bcp47)","StructureDefinition/dk-core-practitioner-role,StructureDefinition/dk-core-basic-observation,StructureDefinition/dk-core-organization,StructureDefinition/ipa-dk-core-observation,StructureDefinition/ipa-dk-core-practitioner,StructureDefinition/dk-core-patient,StructureDefinition/ipa-dk-core-practitionerrole,StructureDefinition/dk-core-location,StructureDefinition/dk-core-related-person,StructureDefinition/dk-core-practitioner,StructureDefinition/dk-core-person-servicerequest,StructureDefinition/dk-core-condition,StructureDefinition/ipa-dk-core-patient,StructureDefinition/dk-core-observation,StructureDefinition/ipa-dk-core-condition","hl7.terminology.r4"
http://hl7.org/fhir/ValueSet/link-type,4.0.1,active,"2.16.840.1.113883.4.642.3.423",LinkType,LinkType,"The type of link between this patient resource and another patient resource.","StructureDefinition/ipa-dk-core-patient,StructureDefinition/dk-core-patient","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/location-mode,4.0.1,draft,"2.16.840.1.113883.4.642.3.330",LocationMode,LocationMode,"Indicates whether a resource instance represents a specific location or a class of locations.","StructureDefinition/dk-core-location","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/location-physical-type,4.0.1,draft,"2.16.840.1.113883.4.642.3.328",LocationType,Location type,"This example value set defines a set of codes that can be used to indicate the physical form of the Location.","StructureDefinition/dk-core-location","THO"
http://hl7.org/fhir/ValueSet/location-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.332",LocationStatus,LocationStatus,"Indicates whether the location is still in use.","StructureDefinition/dk-core-location","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/manifestation-or-symptom,4.0.1,draft,"2.16.840.1.113883.4.642.3.169",ManifestationAndSymptomCodes,Manifestation and Symptom Codes,"Example value set for Manifestation and Symptom codes.","StructureDefinition/dk-core-condition,StructureDefinition/ipa-dk-core-condition","SCT"
http://hl7.org/fhir/ValueSet/marital-status,4.0.1,active,"2.16.840.1.113883.4.642.3.29",Marital Status Codes,MaritalStatus,"This value set defines the set of codes that can be used to indicate the marital status of a person.","ValueSet/dk-marital-status","THO (V3)"
http://hl7.org/fhir/ValueSet/medication-as-needed-reason,4.0.1,draft,"2.16.840.1.113883.4.642.3.96",SNOMEDCTMedicationAsNeededReasonCodes,SNOMED CT Medication As Needed Reason Codes,"This value set includes all clinical findings from SNOMED CT - provided as an exemplar value set.","StructureDefinition/dk-core-person-servicerequest","SCT"
http://hl7.org/fhir/ValueSet/name-use,4.0.1,active,"2.16.840.1.113883.4.642.3.65",NameUse,NameUse,"The use of a human name.","StructureDefinition/dk-core-related-person,StructureDefinition/ipa-dk-core-patient,StructureDefinition/dk-core-patient","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/observation-category,4.0.1,draft,"2.16.840.1.113883.4.642.3.403",ObservationCategoryCodes,Observation Category Codes,"Observation Category codes.","StructureDefinition/dk-core-basic-observation,StructureDefinition/dk-core-observation,StructureDefinition/ipa-dk-core-observation","THO"
http://hl7.org/fhir/ValueSet/observation-codes,4.0.1,draft,"2.16.840.1.113883.4.642.3.396",LOINCCodes,LOINC Codes,"This value set includes all LOINC codes","StructureDefinition/dk-core-basic-observation,StructureDefinition/dk-core-observation,StructureDefinition/ipa-dk-core-observation","LOINC"
http://hl7.org/fhir/ValueSet/observation-interpretation,4.0.1,active,"2.16.840.1.113883.4.642.3.399",ObservationInterpretationCodes,Observation Interpretation Codes,"A categorical assessment, providing a rough qualitative interpretation of the observation value,    such as “normal”/ “abnormal”,”low” / “high”, “better” / “worse”, “susceptible” / “resistant”, “expected”/ “not expected”.    The value set is intended to be for ANY use where coded representation of an interpretation is needed.             Notes:          This is being communicated in v2.x in OBX-8 (Observation Interpretation), in v3 in ObservationInterpretation (CWE) in R1 (Representative Realm) and in FHIR in    Observation.interpretation. Historically these values come from the laboratory domain, and these codes are extensively    used. The value set binding is extensible, so codes outside the value set that are needed for interpretation concepts    (i.e. particular meanings) that are not included in the value set can be used, and these new codes may also be added to    the value set and published in a future version.","StructureDefinition/dk-core-basic-observation,StructureDefinition/dk-core-observation,StructureDefinition/ipa-dk-core-observation","THO (V3)"
http://hl7.org/fhir/ValueSet/observation-methods,4.0.1,draft,"2.16.840.1.113883.4.642.3.395",ObservationMethods,Observation Methods,"Observation Method codes from [SNOMED CT](http://snomed.info/sct) where concept is-a 272394005 (Technique (qualifier value)) or is-a 129264002 (Action (qualifier value)) or is-a 386053000 (Evaluation procedure(procedure))","StructureDefinition/dk-core-basic-observation,StructureDefinition/dk-core-observation,StructureDefinition/ipa-dk-core-observation","SCT"
http://hl7.org/fhir/ValueSet/observation-status,4.0.1,active,"2.16.840.1.113883.4.642.3.400",ObservationStatus,ObservationStatus,"Codes providing the status of an observation.","StructureDefinition/dk-core-basic-observation,StructureDefinition/dk-core-observation,StructureDefinition/ipa-dk-core-observation","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/participant-role,4.0.1,draft,"2.16.840.1.113883.4.642.3.152",ParticipantRoles,Participant Roles,"Roles of participants that may be included in a care team.  Defined as: Is a Person, Healthcare professional (occupation) or Healthcare related organization (qualifier value).","StructureDefinition/dk-core-person-servicerequest","SCT"
http://hl7.org/fhir/ValueSet/patient-contactrelationship,4.0.1,active,"2.16.840.1.113883.4.642.3.1130",PatientContactRelationship,Patient Contact Relationship ,"The nature of the relationship between the patient and the contact person.","ValueSet/extended-patient-contactrelationship","THO (V2)"
http://hl7.org/fhir/ValueSet/practitioner-role,4.0.1,draft,"2.16.840.1.113883.4.642.3.439",PractitionerRole,Practitioner role,"This example value set defines a set of codes that can be used to indicate the role of a Practitioner.","StructureDefinition/ipa-dk-core-practitionerrole,StructureDefinition/dk-core-practitioner-role","SCT,THO"
http://hl7.org/fhir/ValueSet/procedure-code,4.0.1,draft,"2.16.840.1.113883.4.642.3.427",ProcedureCodes(SNOMEDCT),Procedure Codes (SNOMED CT),"Procedure Code: All SNOMED CT procedure codes.","StructureDefinition/dk-core-person-servicerequest","SCT"
http://hl7.org/fhir/ValueSet/procedure-reason,4.0.1,draft,"2.16.840.1.113883.4.642.3.432",ProcedureReasonCodes,Procedure Reason Codes,"This example value set defines the set of codes that can be used to indicate a reason for a procedure.","StructureDefinition/dk-core-person-servicerequest","SCT"
http://hl7.org/fhir/ValueSet/quantity-comparator,4.0.1,active,"2.16.840.1.113883.4.642.3.59",QuantityComparator,QuantityComparator,"How the Quantity should be understood and represented.","StructureDefinition/dk-core-basic-observation,StructureDefinition/dk-core-observation,StructureDefinition/ipa-dk-core-observation","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/referencerange-appliesto,4.0.1,draft,"2.16.840.1.113883.4.642.3.407",ObservationReferenceRangeAppliesToCodes,Observation Reference Range Applies To Codes,"This value set defines a set of codes that can be used to indicate the particular target population the reference range applies to.","StructureDefinition/dk-core-basic-observation,StructureDefinition/dk-core-observation,StructureDefinition/ipa-dk-core-observation","SCT"
http://hl7.org/fhir/ValueSet/referencerange-meaning,4.0.1,draft,"2.16.840.1.113883.4.642.3.397",ObservationReferenceRangeMeaningCodes,Observation Reference Range Meaning Codes,"This value set defines a set of codes that can be used to indicate the meaning/use of a reference range for a particular target population.","StructureDefinition/dk-core-basic-observation,StructureDefinition/dk-core-observation,StructureDefinition/ipa-dk-core-observation","THO"
http://hl7.org/fhir/ValueSet/request-intent,4.0.1,draft,"2.16.840.1.113883.4.642.3.113",RequestIntent,RequestIntent,"Codes indicating the degree of authority/intentionality associated with a request.","StructureDefinition/dk-core-person-servicerequest","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/request-priority,4.0.1,draft,"2.16.840.1.113883.4.642.3.115",RequestPriority,Request priority,"The clinical priority of a diagnostic order.","ValueSet/dk-core-priority-codes","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/request-status,4.0.1,draft,"2.16.840.1.113883.4.642.3.111",RequestStatus,RequestStatus,"Codes identifying the lifecycle stage of a request.","StructureDefinition/dk-core-person-servicerequest","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/resource-types,4.0.1,active,"2.16.840.1.113883.4.642.3.27",ResourceType,ResourceType,"One of the resource types defined as part of this version of FHIR.","StructureDefinition/ipa-dk-core-patient,StructureDefinition/dk-core-patient","hl7.fhir.r4.core"
http://hl7.org/fhir/ValueSet/servicerequest-orderdetail,4.0.1,draft,"2.16.840.1.113883.4.642.3.435",ServiceRequestOrderDetailsCodes,Service Request Order Details Codes,"An example value set of Codified order entry details concepts.  These concepts only make sense in the context of what is being ordered.  This example is for a patient ventilation order","StructureDefinition/dk-core-person-servicerequest","SCT"
http://terminology.hl7.org/ValueSet/v2-0116,2.0.0,active,"2.16.840.1.113883.21.51",Hl7VSBedStatus,hl7VS-bedStatus,"Value Set of codes that specify the state of a bed in an inpatient setting, and is used to determine if a patient may be assigned to it or not.","StructureDefinition/dk-core-location","THO (V2)"
http://terminology.hl7.org/ValueSet/v2-2.7-0360,0360,active,,v2.0360.2.7,v2 table 0360, Version 2.7,"FHIR Value set/code system definition for HL7 v2 table 0360 ver 2.9 ( Degree/License/Certificate)","StructureDefinition/dk-core-practitioner,StructureDefinition/ipa-dk-core-practitioner","THO (V2)"
http://terminology.hl7.org/ValueSet/v3-ServiceDeliveryLocationRoleType,3.0.0,active,"2.16.840.1.113883.1.11.17660",ServiceDeliveryLocationRoleType,ServiceDeliveryLocationRoleType,"A role of a place that further classifies the setting (e.g., accident site, road side, work site, community location) in which services are delivered.","StructureDefinition/dk-core-location,StructureDefinition/dk-core-person-servicerequest","THO (V3)"
